0,1.0
1,0.913187
2,0.952029
3,0.659254
4,0.491178
5,-0.193756
6,-1.47282
7,-1.180697
8,-1.49928
9,-1.152316
10,-0.569531
11,-0.520421
12,-0.338581
13,-1.04138
14,-0.536278
15,-1.358027
16,-1.46975
17,-1.827075
18,-1.631746
19,-1.529325
20,-2.149829
21,-2.238318
22,-2.711392
23,-2.754101
24,-2.312375
25,-2.851821
26,-1.731489
27,-1.808113
28,-1.290737
29,-0.037619
30,-0.860988
31,-1.012088
32,-1.061837
33,-1.421166
34,-0.723556
35,-0.746042
36,-0.032233
37,-0.306049
38,-0.098292
39,-0.308601
40,-0.489965
41,-0.326928
42,-0.004713
43,-0.431336
44,-0.808873
45,-1.055837
46,-1.023695
47,-1.627313
48,-1.59986
49,-0.875223
50,-1.457829
51,-1.436695
52,-0.411279
53,-0.666131
54,-1.053424
55,-0.812181
56,-0.733244
57,-0.232866
58,-1.004582
59,-0.876099
60,-0.735558
61,-0.707421
62,-0.993617
63,-0.792398
64,-0.111642
65,-0.058321
66,0.029478
67,0.213406
68,0.078612
69,-0.264887
70,-0.081343
71,0.669
72,0.928182
73,0.719078
74,1.239543
75,1.576062
76,2.026706
77,0.882404
78,0.90481
79,1.722627
80,2.421806
81,2.149386
82,1.639674
83,1.064692
84,0.932113
85,0.796283
86,0.932181
87,0.740623
88,0.336265
89,0.179391
90,0.05668
91,-0.202093
92,-0.901195
93,-0.913081
94,-1.10549
95,-1.16933
96,-1.567491
97,-1.117819
98,-0.820122
99,-1.941683
100,-1.265523
101,-1.090719
102,-0.767264
103,-0.391871
104,0.01236
105,-0.584607
106,0.231143
107,-0.140794
108,-0.289834
109,0.130732
110,-0.725904
111,0.054892
112,-0.265175
113,-0.496755
114,0.776217
115,-0.092505
116,-0.986073
117,-0.698466
118,-1.140412
119,-1.505359
120,-1.455359
121,-1.157861
122,-1.161359
123,-0.765384
124,-1.378283
125,-0.555549
126,-1.406215
127,-1.199755
128,-0.199677
129,-0.444252
130,0.089237
131,-0.450198
132,-1.089025
133,-1.901429
134,-1.970268
135,-0.959535
136,-0.702327
137,-0.282827
138,1.242273
139,1.232263
140,0.969464
141,0.988614
142,1.380832
143,1.254366
144,1.291994
145,1.023581
146,0.877436
147,1.525277
148,1.136862
149,1.178098
150,0.98017
151,0.982585
152,0.437992
153,0.492134
154,0.430056
155,0.850486
156,0.619016
157,1.076028
158,1.679179
159,1.708737
160,1.607831
161,1.579863
162,1.848564
163,1.612932
164,2.059053
165,2.400691
166,2.226442
167,1.803077
168,2.276949
169,1.583586
170,1.134265
171,0.451375
172,0.144185
173,0.691609
174,0.889734
175,0.900892
176,1.05085
177,1.597114
178,1.226359
179,1.34204
180,1.464414
181,1.226583
182,0.705507
183,-0.080774
184,-0.758565
185,-0.93399
186,-0.493095
187,-0.22076
188,0.640731
189,0.41732
190,0.81521
191,0.264548
192,0.686686
193,0.661944
194,1.188465
195,1.098738
196,-0.224654
197,0.23614
198,0.608281
199,-0.290283
